,ID,Date,Guilty,心理諮商,鑑定書,測謊鑑定,驗傷診斷書,通話紀錄,對話紀錄,坦承,指述,繪圖,輔導紀錄,同事關係,同居關係,按摩,男女朋友
198,臺灣雲林地方法院101年侵訴字第33號刑事判決,民國103年03月07日,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
199,臺灣高等法院103年侵上訴字第7號刑事判決,民國103年02月26日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
200,臺灣南投地方法院102年侵訴字第4號刑事判決,民國103年02月25日,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
201,臺灣彰化地方法院101年侵訴字第18號刑事判決,民國103年02月14日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
202,臺灣高等法院臺中分院103年侵上訴字第6號刑事判決,民國103年02月13日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
203,臺灣南投地方法院101年侵訴字第18號刑事判決,民國103年01月28日,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
204,臺灣臺北地方法院102年軍訴字第5號刑事判決,民國103年01月17日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205,臺灣高雄地方法院102年侵訴字第98號刑事判決,民國103年01月16日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
206,臺灣高等法院101年侵上訴字第320號刑事判決,民國103年01月08日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
207,臺灣臺南地方法院102年侵訴字第12號刑事判決,民國103年01月07日,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
208,臺灣高等法院102年侵上訴字第393號刑事判決,民國102年12月25日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
209,臺灣高等法院102年侵上訴字第223號刑事判決,民國102年12月25日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
210,臺灣臺北地方法院102年侵訴字第29號刑事判決,民國102年12月25日,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
211,臺灣新北地方法院101年侵訴字第129號刑事判決,民國102年12月13日,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1
212,臺灣高等法院高雄分院102年侵上訴字第122號刑事判決,民國102年12月10日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
213,臺灣新竹地方法院102年侵重訴字第1號刑事判決,民國102年12月03日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
214,臺灣臺中地方法院102年侵訴字第90號刑事判決,民國102年12月03日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
215,臺灣高雄地方法院102年侵訴字第57號刑事判決,民國102年11月29日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
216,臺灣高等法院102年侵上訴字第346號刑事判決,民國102年11月27日,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
217,臺灣高等法院高雄分院102年侵上更(一)字第7號刑事判決,民國102年11月26日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
218,臺灣新北地方法院102年侵訴字第96號刑事判決,民國102年11月26日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
219,臺灣臺南地方法院102年侵訴字第76號刑事判決,民國102年11月21日,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
220,臺灣臺中地方法院102年侵訴字第149號刑事判決,民國102年11月08日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
221,臺灣高等法院102年軍上訴字第1號刑事判決,民國102年11月07日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
222,臺灣高等法院102年軍上訴字第14號刑事判決,民國102年10月25日,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
223,臺灣高等法院102年侵上訴字第249號刑事判決,民國102年10月09日,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
224,臺灣新北地方法院102年侵訴字第3號刑事判決,民國102年09月30日,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
225,臺灣雲林地方法院102年侵訴字第22號刑事判決,民國102年09月27日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
226,臺灣雲林地方法院102年侵訴字第11號刑事判決,民國102年09月27日,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
227,臺灣高等法院高雄分院102年重侵上更(三)字第1號刑事判決,民國102年09月23日,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
228,臺灣新北地方法院102年侵訴字第70號刑事判決,民國102年09月13日,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
229,臺灣高等法院102年侵上訴字第206號刑事判決,民國102年09月12日,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
230,臺灣高雄地方法院102年侵訴字第38號刑事判決,民國102年09月11日,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
231,臺灣臺北地方法院102年侵訴字第11號刑事判決,民國102年08月30日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
232,臺灣新竹地方法院102年侵訴字第6號刑事判決,民國102年08月23日,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
233,臺灣士林地方法院102年侵訴字第11號刑事判決,民國102年08月22日,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
234,臺灣高雄地方法院102年侵訴字第33號刑事判決,民國102年08月20日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
235,臺灣桃園地方法院101年侵訴字第184號刑事判決,民國102年08月16日,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
236,臺灣高等法院102年侵上訴字第193號刑事判決,民國102年07月30日,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
237,臺灣高雄地方法院101年侵訴字第78號刑事判決,民國102年07月30日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
238,臺灣新北地方法院101年侵訴字第132號刑事判決,民國102年07月26日,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
239,臺灣桃園地方法院101年侵訴字第112號刑事判決,民國102年07月22日,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
240,臺灣高等法院102年侵上訴字第203號刑事判決,民國102年07月18日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
241,臺灣新北地方法院102年侵訴字第36號刑事判決,民國102年07月17日,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
242,臺灣新北地方法院102年侵訴字第46號刑事判決,民國102年07月09日,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
243,臺灣臺北地方法院101年侵訴字第69號刑事判決,民國102年07月03日,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
244,臺灣高等法院102年侵上訴字第155號刑事判決,民國102年06月26日,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
245,臺灣屏東地方法院102年侵訴字第5號刑事判決,民國102年06月26日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
246,臺灣臺中地方法院102年侵訴字第43號刑事判決,民國102年06月25日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
247,臺灣高等法院高雄分院101年侵上更(一)字第26號刑事判決,民國102年06月21日,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
248,臺灣苗栗地方法院102年侵訴字第13號刑事判決,民國102年06月11日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
249,臺灣高等法院花蓮分院101年侵上訴字第48號刑事判決,民國102年05月27日,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
250,臺灣新北地方法院102年侵訴字第22號刑事判決,民國102年05月23日,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
251,臺灣高等法院102年侵上訴字第86號刑事判決,民國102年05月15日,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252,臺灣高等法院102年侵上訴字第104號刑事判決,民國102年05月14日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
253,臺灣屏東地方法院101年侵訴字第38號刑事判決,民國102年05月14日,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
254,臺灣臺北地方法院101年侵訴字第75號刑事判決,民國102年05月09日,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
255,臺灣高等法院高雄分院101年重侵上更(六)字第8號刑事判決,民國102年05月08日,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
256,臺灣高等法院101年侵上訴字第255號刑事判決,民國102年05月07日,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
257,臺灣高雄地方法院101年侵訴字第123號刑事判決,民國102年05月07日,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
258,臺灣高等法院臺中分院102年侵上訴字第18號刑事判決,民國102年04月24日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
259,臺灣桃園地方法院100年侵訴字第144號刑事判決,民國102年04月24日,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
260,臺灣新北地方法院101年侵訴字第104號刑事判決,民國102年04月18日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
261,臺灣高等法院臺中分院102年侵上訴字第24號刑事判決,民國102年04月16日,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
262,臺灣臺南地方法院101年侵訴字第102號刑事判決,民國102年04月12日,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
263,臺灣臺北地方法院101年侵訴字第15號刑事判決,民國102年04月10日,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
264,臺灣臺中地方法院102年侵訴字第28號刑事判決,民國102年04月03日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
265,臺灣苗栗地方法院101年侵訴字第38號刑事判決,民國102年04月03日,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
266,臺灣高雄地方法院101年侵訴字第114號刑事判決,民國102年03月29日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
267,臺灣臺北地方法院101年侵訴字第78號刑事判決,民國102年03月29日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
268,臺灣高等法院臺中分院102年侵上訴字第30號刑事判決,民國102年03月26日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
269,臺灣新北地方法院101年侵訴字第137號刑事判決,民國102年03月26日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
270,臺灣臺北地方法院102年侵訴字第2號刑事判決,民國102年03月20日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
271,臺灣新北地方法院101年侵訴字第135號刑事判決,民國102年03月20日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
272,臺灣花蓮地方法院101年侵訴字第54號刑事判決,民國102年03月19日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
273,臺灣新北地方法院101年侵訴字第217號刑事判決,民國102年03月15日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
274,臺灣高等法院高雄分院101年侵上訴字第113號刑事判決,民國102年03月05日,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1
275,臺灣高雄地方法院101年侵訴字第118號刑事判決,民國102年02月27日,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
276,臺灣臺中地方法院101年侵訴字第5號刑事判決,民國102年02月26日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
277,臺灣臺北地方法院101年侵訴字第80號刑事判決,民國102年02月06日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
278,臺灣桃園地方法院101年侵訴字第85號刑事判決,民國102年02月04日,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
279,臺灣花蓮地方法院102年侵訴字第32號刑事判決,民國102年01月28日,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
280,臺灣臺東地方法院101年侵訴緝字第1號刑事判決,民國102年01月25日,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
281,臺灣士林地方法院101年侵訴字第32號刑事判決,民國102年01月17日,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
282,臺灣新北地方法院101年侵訴字第103號刑事判決,民國102年01月16日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
283,臺灣高等法院高雄分院101年侵上更(二)字第6號刑事判決,民國102年01月09日,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
284,臺灣臺北地方法院100年侵訴字第82號刑事判決,民國102年01月09日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
285,臺灣嘉義地方法院101年侵訴字第48號刑事判決,民國102年01月08日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
286,臺灣高雄地方法院101年侵訴字第111號刑事判決,民國101年12月27日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
287,臺灣高雄地方法院101年侵訴字第112號刑事判決,民國101年12月26日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
288,臺灣高雄地方法院101年侵訴字第112號刑事判決,民國101年12月26日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
289,臺灣雲林地方法院101年侵訴字第8號刑事判決,民國101年12月22日,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
290,臺灣高等法院101年侵上訴字第248號刑事判決,民國101年12月19日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
291,臺灣臺中地方法院101年侵訴字第229號刑事判決,民國101年12月19日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
292,臺灣高雄地方法院101年侵訴字第74號刑事判決,民國101年12月18日,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
293,臺灣高等法院101年侵上訴字第363號刑事判決,民國101年12月13日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
294,臺灣高等法院臺中分院101年侵上訴字第207號刑事判決,民國101年12月13日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
295,臺灣新北地方法院101年侵訴字第92號刑事判決,民國101年12月13日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
296,最高法院101年台上字第6139號刑事判決,民國101年12月05日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,臺灣高雄地方法院101年侵訴字第129號刑事判決,民國101年11月30日,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0
298,臺灣苗栗地方法院101年侵訴字第49號刑事判決,民國101年11月30日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
299,臺灣高等法院臺中分院100年重侵上更(二)字第78號刑事判決,民國101年11月29日,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0
300,臺灣新北地方法院101年侵訴字第140號刑事判決,民國101年11月29日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
301,臺灣士林地方法院101年侵訴字第20號刑事判決,民國101年11月29日,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302,臺灣臺中地方法院101年侵訴字第134號刑事判決,民國101年11月27日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
303,臺灣臺北地方法院101年侵訴字第54號刑事判決,民國101年11月26日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
304,臺灣彰化地方法院100年侵訴字第25號刑事判決,民國101年11月26日,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
305,臺灣基隆地方法院101年侵訴字第26號刑事判決,民國101年11月22日,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
306,臺灣高等法院101年侵上更(一)字第22號刑事判決,民國101年11月21日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
307,臺灣臺南地方法院101年侵訴字第93號刑事判決,民國101年11月20日,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
308,臺灣新北地方法院101年侵訴字第1號刑事判決,民國101年11月16日,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
309,臺灣士林地方法院101年審侵訴字第32號刑事判決,民國101年11月07日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
310,臺灣新竹地方法院101年侵訴緝字第1號刑事判決,民國101年11月07日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
311,臺灣雲林地方法院100年侵訴字第17號刑事判決,民國101年11月02日,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
312,臺灣臺南地方法院100年侵訴字第17號刑事判決,民國101年10月31日,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
313,臺灣苗栗地方法院100年訴字第752號刑事判決,民國101年10月30日,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
314,臺灣花蓮地方法院100年侵訴字第32號刑事判決,民國101年10月30日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
315,臺灣臺南地方法院100年侵訴字第23號刑事判決,民國101年10月26日,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
316,臺灣臺中地方法院101年侵訴字第152號刑事判決,民國101年10月22日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
317,臺灣高雄地方法院101年侵訴字第67號刑事判決,民國101年10月19日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
318,臺灣臺東地方法院101年侵訴字第3號刑事判決,民國101年10月17日,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
319,臺灣高等法院高雄分院101年侵上訴字第54號刑事判決,民國101年10月16日,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
320,臺灣臺東地方法院99年訴字第252號刑事判決,民國101年10月15日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
321,臺灣臺東地方法院101年侵訴字第18號刑事判決,民國101年10月12日,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
322,臺灣新北地方法院101年侵訴字第105號刑事判決,民國101年09月21日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
323,臺灣基隆地方法院101年侵訴字第19號刑事判決,民國101年09月19日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
324,臺灣臺中地方法院101年侵訴字第109號刑事判決,民國101年09月18日,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325,臺灣臺中地方法院101年侵訴字第69號刑事判決,民國101年09月07日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
326,臺灣高等法院臺中分院99年重上更(三)字第106號刑事判決,民國101年09月05日,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
327,臺灣士林地方法院101年侵訴字第12號刑事判決,民國101年09月05日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
328,臺灣高等法院101年侵上訴字第97號刑事判決,民國101年09月04日,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
329,臺灣花蓮地方法院101年侵訴字第42號刑事判決,民國101年09月04日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
330,臺灣臺中地方法院101年侵訴字第96號刑事判決,民國101年08月31日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
331,臺灣南投地方法院100年訴字第188號刑事判決,民國101年08月31日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
332,臺灣高等法院臺中分院101年侵上訴字第127號刑事判決,民國101年08月29日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
333,臺灣高等法院臺中分院100年侵上訴字第2075號刑事判決,民國101年08月23日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
334,臺灣高等法院臺中分院101年侵上訴字第103號刑事判決,民國101年08月21日,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
335,臺灣高等法院臺中分院101年侵上訴字第100號刑事判決,民國101年08月21日,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
336,臺灣臺東地方法院100年侵訴字第37號刑事判決,民國101年08月21日,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
337,臺灣雲林地方法院100年侵訴字第26號刑事判決,民國101年08月21日,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
338,福建高等法院金門分院101年上更(一)字第3號刑事判決,民國101年08月16日,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
339,臺灣苗栗地方法院101年侵訴字第24號刑事判決,民國101年08月15日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
340,臺灣臺南地方法院101年侵訴字第61號刑事判決,民國101年08月14日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
341,臺灣臺中地方法院101年侵訴字第124號刑事判決,民國101年08月10日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
342,臺灣士林地方法院101年侵訴字第24號刑事判決,民國101年08月09日,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
343,臺灣基隆地方法院101年侵訴字第14號刑事判決,民國101年08月03日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
344,臺灣新北地方法院100年侵訴字第83號刑事判決,民國101年08月03日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
345,臺灣臺東地方法院100年侵訴字第47號刑事判決,民國101年08月02日,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
346,臺灣彰化地方法院101年侵訴字第44號刑事判決,民國101年07月31日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
347,臺灣臺南地方法院101年侵訴字第34號刑事判決,民國101年07月31日,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
348,臺灣花蓮地方法院101年侵訴字第23號刑事判決,民國101年07月31日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
349,臺灣高等法院高雄分院101年侵上訴字第71號刑事判決,民國101年07月27日,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
350,臺灣高等法院101年侵上訴字第156號刑事判決,民國101年07月24日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
351,臺灣高等法院101年侵上更(二)字第3號刑事判決,民國101年07月18日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
352,臺灣高等法院高雄分院101年侵上訴字第88號刑事判決,民國101年07月11日,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
353,臺灣桃園地方法院101年侵訴字第12號刑事判決,民國101年06月26日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
354,臺灣高等法院花蓮分院100年侵上訴字第45號刑事判決,民國101年06月13日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
355,臺灣高等法院高雄分院101年侵上訴字第66號刑事判決,民國101年05月30日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
356,臺灣高雄地方法院100年侵訴字第178號刑事判決,民國101年05月29日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
357,臺灣新北地方法院100年侵訴字第5號刑事判決,民國101年05月25日,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
358,臺灣花蓮地方法院101年侵訴字第12號刑事判決,民國101年05月22日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
359,臺灣嘉義地方法院100年侵訴字第35號刑事判決,民國101年05月18日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
360,臺灣高等法院100年侵上訴字第281號刑事判決,民國101年05月17日,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
361,臺灣高等法院101年侵上訴字第108號刑事判決,民國101年05月16日,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
362,臺灣高等法院花蓮分院100年侵上訴字第47號刑事判決,民國101年05月11日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
363,臺灣新北地方法院100年侵訴字第75號刑事判決,民國101年04月30日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
364,臺灣基隆地方法院99年訴字第994號刑事判決,民國101年04月27日,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
365,臺灣高雄地方法院101年侵訴字第25號刑事判決,民國101年04月12日,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1
366,臺灣高等法院臺中分院100年侵上訴字第1662號刑事判決,民國101年04月03日,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
367,臺灣南投地方法院100年侵訴字第28號刑事判決,民國101年04月03日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
368,臺灣高等法院臺中分院101年侵上更(一)字第1號刑事判決,民國101年03月27日,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
369,臺灣高雄地方法院100年侵訴字第81號刑事判決,民國101年03月20日,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
370,臺灣高等法院高雄分院101年侵上訴字第10號刑事判決,民國101年03月15日,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
371,臺灣臺南地方法院100年侵訴字第77號刑事判決,民國101年03月15日,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
372,臺灣臺南地方法院100年侵訴字第56號刑事判決,民國101年02月29日,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
373,臺灣宜蘭地方法院100年侵訴字第9號刑事判決,民國101年02月15日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
374,臺灣高雄地方法院98年訴字第1646號刑事判決,民國101年02月14日,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
375,臺灣士林地方法院100年侵訴字第9號刑事判決,民國101年01月17日,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
376,臺灣臺中地方法院100年侵訴字第174號刑事判決,民國101年01月06日,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
377,臺灣高雄地方法院100年侵訴字第148號刑事判決,民國100年12月23日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
378,臺灣嘉義地方法院100年侵訴字第33號刑事判決,民國100年12月22日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
